_op,ScheduleDateLocalId,CalendarDate,Organisation.RefId,Term.LocalId,Schedule.LocalId,AcademicDay.LocalId,BellSchedule.LocalId,SchedulePeriodList.SchedulePeriodTime.Period.LocalId,SchedulePeriodList.SchedulePeriodTime.StartTime,SchedulePeriodList.SchedulePeriodTime.EndTime,RecordAudit.CreatedDateTime,RecordAudit.LastUpdatedDateTime
upsert,8007_2020_035,2020-03-16,8007,2020_8007_T1,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:31:30+1200,2020-05-27T13:31:45+1200,2020-05-27T13:32:00+1200,2020-05-27T13:32:15+1200,2020-05-27T13:32:30+1200,2020-05-27T13:32:45+1200","2020-05-27T13:31:30+1200,2020-05-27T13:31:45+1200,2020-05-27T13:32:00+1200,2020-05-27T13:32:15+1200,2020-05-27T13:32:30+1200,2020-05-27T13:32:45+1200"
upsert,8007_2020_036,2020-03-17,8007,2020_8007_T1,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:33:00+1200,2020-05-27T13:33:15+1200,2020-05-27T13:33:30+1200,2020-05-27T13:33:44+1200,2020-05-27T13:34:00+1200,2020-05-27T13:34:15+1200","2020-05-27T13:33:00+1200,2020-05-27T13:33:15+1200,2020-05-27T13:33:30+1200,2020-05-27T13:33:44+1200,2020-05-27T13:34:00+1200,2020-05-27T13:34:15+1200"
upsert,8007_2020_037,2020-03-18,8007,2020_8007_T1,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:34:30+1200,2020-05-27T13:34:45+1200,2020-05-27T13:35:00+1200,2020-05-27T13:35:14+1200,2020-05-27T13:35:30+1200,2020-05-27T13:35:45+1200","2020-05-27T13:34:30+1200,2020-05-27T13:34:45+1200,2020-05-27T13:35:00+1200,2020-05-27T13:35:14+1200,2020-05-27T13:35:30+1200,2020-05-27T13:35:45+1200"
upsert,8007_2020_038,2020-03-19,8007,2020_8007_T1,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:36:00+1200,2020-05-27T13:36:15+1200,2020-05-27T13:36:30+1200,2020-05-27T13:36:45+1200,2020-05-27T13:37:00+1200,2020-05-27T13:37:15+1200","2020-05-27T13:36:00+1200,2020-05-27T13:36:15+1200,2020-05-27T13:36:30+1200,2020-05-27T13:36:45+1200,2020-05-27T13:37:00+1200,2020-05-27T13:37:15+1200"
upsert,8007_2020_039,2020-03-20,8007,2020_8007_T1,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:37:30+1200,2020-05-27T13:37:44+1200,2020-05-27T13:38:00+1200,2020-05-27T13:38:15+1200,2020-05-27T13:38:30+1200,2020-05-27T13:38:45+1200","2020-05-27T13:37:30+1200,2020-05-27T13:37:44+1200,2020-05-27T13:38:00+1200,2020-05-27T13:38:15+1200,2020-05-27T13:38:30+1200,2020-05-27T13:38:45+1200"
upsert,8007_2020_040,2020-03-23,8007,2020_8007_T1,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:39:00+1200,2020-05-27T13:39:15+1200,2020-05-27T13:39:30+1200,2020-05-27T13:39:45+1200,2020-05-27T13:40:00+1200,2020-05-27T13:40:15+1200","2020-05-27T13:39:00+1200,2020-05-27T13:39:15+1200,2020-05-27T13:39:30+1200,2020-05-27T13:39:45+1200,2020-05-27T13:40:00+1200,2020-05-27T13:40:15+1200"
upsert,8007_2020_041,2020-03-24,8007,2020_8007_T1,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:40:30+1200,2020-05-27T13:40:45+1200,2020-05-27T13:41:00+1200,2020-05-27T13:41:15+1200,2020-05-27T13:41:30+1200,2020-05-27T13:41:45+1200","2020-05-27T13:40:30+1200,2020-05-27T13:40:45+1200,2020-05-27T13:41:00+1200,2020-05-27T13:41:15+1200,2020-05-27T13:41:30+1200,2020-05-27T13:41:45+1200"
upsert,8007_2020_042,2020-03-25,8007,2020_8007_T1,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:42:00+1200,2020-05-27T13:42:15+1200,2020-05-27T13:42:29+1200,2020-05-27T13:42:45+1200,2020-05-27T13:43:00+1200,2020-05-27T13:43:15+1200","2020-05-27T13:42:00+1200,2020-05-27T13:42:15+1200,2020-05-27T13:42:29+1200,2020-05-27T13:42:45+1200,2020-05-27T13:43:00+1200,2020-05-27T13:43:15+1200"
upsert,8007_2020_043,2020-03-26,8007,2020_8007_T1,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:43:30+1200,2020-05-27T13:43:45+1200,2020-05-27T13:44:00+1200,2020-05-27T13:44:15+1200,2020-05-27T13:44:30+1200,2020-05-27T13:44:45+1200","2020-05-27T13:43:30+1200,2020-05-27T13:43:45+1200,2020-05-27T13:44:00+1200,2020-05-27T13:44:15+1200,2020-05-27T13:44:30+1200,2020-05-27T13:44:45+1200"
upsert,8007_2020_044,2020-03-27,8007,2020_8007_T1,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:44:59+1200,2020-05-27T13:45:15+1200,2020-05-27T13:45:30+1200,2020-05-27T13:45:45+1200,2020-05-27T13:46:00+1200,2020-05-27T13:46:15+1200","2020-05-27T13:44:59+1200,2020-05-27T13:45:15+1200,2020-05-27T13:45:30+1200,2020-05-27T13:45:45+1200,2020-05-27T13:46:00+1200,2020-05-27T13:46:15+1200"
upsert,8007_2020_045,2020-04-15,8007,2020_8007_T1,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:46:29+1200,2020-05-27T13:46:45+1200,2020-05-27T13:47:00+1200,2020-05-27T13:47:15+1200,2020-05-27T13:47:30+1200,2020-05-27T13:47:45+1200","2020-05-27T13:46:29+1200,2020-05-27T13:46:45+1200,2020-05-27T13:47:00+1200,2020-05-27T13:47:15+1200,2020-05-27T13:47:30+1200,2020-05-27T13:47:45+1200"
upsert,8007_2020_046,2020-04-16,8007,2020_8007_T1,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:48:00+1200,2020-05-27T13:48:15+1200,2020-05-27T13:48:30+1200,2020-05-27T13:48:45+1200,2020-05-27T13:48:59+1200,2020-05-27T13:49:15+1200","2020-05-27T13:48:00+1200,2020-05-27T13:48:15+1200,2020-05-27T13:48:30+1200,2020-05-27T13:48:45+1200,2020-05-27T13:48:59+1200,2020-05-27T13:49:15+1200"
upsert,8007_2020_047,2020-04-17,8007,2020_8007_T1,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:49:30+1200,2020-05-27T13:49:45+1200,2020-05-27T13:50:00+1200,2020-05-27T13:50:15+1200,2020-05-27T13:50:30+1200,2020-05-27T13:50:45+1200","2020-05-27T13:49:30+1200,2020-05-27T13:49:45+1200,2020-05-27T13:50:00+1200,2020-05-27T13:50:15+1200,2020-05-27T13:50:30+1200,2020-05-27T13:50:45+1200"
upsert,8007_2020_048,2020-04-20,8007,2020_8007_T2,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:51:00+1200,2020-05-27T13:51:15+1200,2020-05-27T13:51:30+1200,2020-05-27T13:51:45+1200,2020-05-27T13:52:00+1200,2020-05-27T13:52:15+1200","2020-05-27T13:51:00+1200,2020-05-27T13:51:15+1200,2020-05-27T13:51:30+1200,2020-05-27T13:51:45+1200,2020-05-27T13:52:00+1200,2020-05-27T13:52:15+1200"
upsert,8007_2020_049,2020-04-21,8007,2020_8007_T2,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:52:30+1200,2020-05-27T13:52:45+1200,2020-05-27T13:53:00+1200,2020-05-27T13:53:15+1200,2020-05-27T13:53:30+1200,2020-05-27T13:53:44+1200","2020-05-27T13:52:30+1200,2020-05-27T13:52:45+1200,2020-05-27T13:53:00+1200,2020-05-27T13:53:15+1200,2020-05-27T13:53:30+1200,2020-05-27T13:53:44+1200"
upsert,8007_2020_050,2020-04-22,8007,2020_8007_T2,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:54:00+1200,2020-05-27T13:54:15+1200,2020-05-27T13:54:30+1200,2020-05-27T13:54:45+1200,2020-05-27T13:55:00+1200,2020-05-27T13:55:15+1200","2020-05-27T13:54:00+1200,2020-05-27T13:54:15+1200,2020-05-27T13:54:30+1200,2020-05-27T13:54:45+1200,2020-05-27T13:55:00+1200,2020-05-27T13:55:15+1200"
upsert,8007_2020_051,2020-04-23,8007,2020_8007_T2,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:55:30+1200,2020-05-27T13:55:45+1200,2020-05-27T13:56:00+1200,2020-05-27T13:56:14+1200,2020-05-27T13:56:30+1200,2020-05-27T13:56:45+1200","2020-05-27T13:55:30+1200,2020-05-27T13:55:45+1200,2020-05-27T13:56:00+1200,2020-05-27T13:56:14+1200,2020-05-27T13:56:30+1200,2020-05-27T13:56:45+1200"
upsert,8007_2020_052,2020-04-24,8007,2020_8007_T2,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:57:00+1200,2020-05-27T13:57:15+1200,2020-05-27T13:57:30+1200,2020-05-27T13:57:44+1200,2020-05-27T13:58:00+1200,2020-05-27T13:58:15+1200","2020-05-27T13:57:00+1200,2020-05-27T13:57:15+1200,2020-05-27T13:57:30+1200,2020-05-27T13:57:44+1200,2020-05-27T13:58:00+1200,2020-05-27T13:58:15+1200"
upsert,8007_2020_053,2020-04-28,8007,2020_8007_T2,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T13:58:30+1200,2020-05-27T13:58:45+1200,2020-05-27T13:59:00+1200,2020-05-27T13:59:15+1200,2020-05-27T13:59:30+1200,2020-05-27T13:59:45+1200","2020-05-27T13:58:30+1200,2020-05-27T13:58:45+1200,2020-05-27T13:59:00+1200,2020-05-27T13:59:15+1200,2020-05-27T13:59:30+1200,2020-05-27T13:59:45+1200"
upsert,8007_2020_054,2020-04-29,8007,2020_8007_T2,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:00:00+1200,2020-05-27T14:00:14+1200,2020-05-27T14:00:30+1200,2020-05-27T14:00:45+1200,2020-05-27T14:01:00+1200,2020-05-27T14:01:15+1200","2020-05-27T14:00:00+1200,2020-05-27T14:00:14+1200,2020-05-27T14:00:30+1200,2020-05-27T14:00:45+1200,2020-05-27T14:01:00+1200,2020-05-27T14:01:15+1200"
upsert,8007_2020_055,2020-04-30,8007,2020_8007_T2,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:01:30+1200,2020-05-27T14:01:45+1200,2020-05-27T14:02:00+1200,2020-05-27T14:02:15+1200,2020-05-27T14:02:30+1200,2020-05-27T14:02:45+1200","2020-05-27T14:01:30+1200,2020-05-27T14:01:45+1200,2020-05-27T14:02:00+1200,2020-05-27T14:02:15+1200,2020-05-27T14:02:30+1200,2020-05-27T14:02:45+1200"
upsert,8007_2020_056,2020-05-01,8007,2020_8007_T2,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:03:00+1200,2020-05-27T14:03:15+1200,2020-05-27T14:03:30+1200,2020-05-27T14:03:45+1200,2020-05-27T14:04:00+1200,2020-05-27T14:04:15+1200","2020-05-27T14:03:00+1200,2020-05-27T14:03:15+1200,2020-05-27T14:03:30+1200,2020-05-27T14:03:45+1200,2020-05-27T14:04:00+1200,2020-05-27T14:04:15+1200"
upsert,8007_2020_057,2020-05-04,8007,2020_8007_T2,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:04:30+1200,2020-05-27T14:04:45+1200,2020-05-27T14:04:59+1200,2020-05-27T14:05:15+1200,2020-05-27T14:05:30+1200,2020-05-27T14:05:45+1200","2020-05-27T14:04:30+1200,2020-05-27T14:04:45+1200,2020-05-27T14:04:59+1200,2020-05-27T14:05:15+1200,2020-05-27T14:05:30+1200,2020-05-27T14:05:45+1200"
upsert,8007_2020_058,2020-05-05,8007,2020_8007_T2,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:06:00+1200,2020-05-27T14:06:15+1200,2020-05-27T14:06:30+1200,2020-05-27T14:06:45+1200,2020-05-27T14:07:00+1200,2020-05-27T14:07:15+1200","2020-05-27T14:06:00+1200,2020-05-27T14:06:15+1200,2020-05-27T14:06:30+1200,2020-05-27T14:06:45+1200,2020-05-27T14:07:00+1200,2020-05-27T14:07:15+1200"
upsert,8007_2020_059,2020-05-06,8007,2020_8007_T2,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:07:29+1200,2020-05-27T14:07:45+1200,2020-05-27T14:08:00+1200,2020-05-27T14:08:15+1200,2020-05-27T14:08:30+1200,2020-05-27T14:08:45+1200","2020-05-27T14:07:29+1200,2020-05-27T14:07:45+1200,2020-05-27T14:08:00+1200,2020-05-27T14:08:15+1200,2020-05-27T14:08:30+1200,2020-05-27T14:08:45+1200"
upsert,8007_2020_060,2020-05-07,8007,2020_8007_T2,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:08:59+1200,2020-05-27T14:09:15+1200,2020-05-27T14:09:30+1200,2020-05-27T14:09:45+1200,2020-05-27T14:10:00+1200,2020-05-27T14:10:15+1200","2020-05-27T14:08:59+1200,2020-05-27T14:09:15+1200,2020-05-27T14:09:30+1200,2020-05-27T14:09:45+1200,2020-05-27T14:10:00+1200,2020-05-27T14:10:15+1200"
upsert,8007_2020_061,2020-05-08,8007,2020_8007_T2,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:10:30+1200,2020-05-27T14:10:45+1200,2020-05-27T14:11:00+1200,2020-05-27T14:11:15+1200,2020-05-27T14:11:29+1200,2020-05-27T14:11:45+1200","2020-05-27T14:10:30+1200,2020-05-27T14:10:45+1200,2020-05-27T14:11:00+1200,2020-05-27T14:11:15+1200,2020-05-27T14:11:29+1200,2020-05-27T14:11:45+1200"
upsert,8007_2020_062,2020-05-11,8007,2020_8007_T2,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:12:00+1200,2020-05-27T14:12:15+1200,2020-05-27T14:12:30+1200,2020-05-27T14:12:45+1200,2020-05-27T14:13:00+1200,2020-05-27T14:13:15+1200","2020-05-27T14:12:00+1200,2020-05-27T14:12:15+1200,2020-05-27T14:12:30+1200,2020-05-27T14:12:45+1200,2020-05-27T14:13:00+1200,2020-05-27T14:13:15+1200"
upsert,8007_2020_063,2020-05-12,8007,2020_8007_T2,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:13:30+1200,2020-05-27T14:13:45+1200,2020-05-27T14:14:00+1200,2020-05-27T14:14:15+1200,2020-05-27T14:14:30+1200,2020-05-27T14:14:45+1200","2020-05-27T14:13:30+1200,2020-05-27T14:13:45+1200,2020-05-27T14:14:00+1200,2020-05-27T14:14:15+1200,2020-05-27T14:14:30+1200,2020-05-27T14:14:45+1200"
upsert,8007_2020_064,2020-05-13,8007,2020_8007_T2,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:15:00+1200,2020-05-27T14:15:15+1200,2020-05-27T14:15:30+1200,2020-05-27T14:15:45+1200,2020-05-27T14:16:00+1200,2020-05-27T14:16:14+1200","2020-05-27T14:15:00+1200,2020-05-27T14:15:15+1200,2020-05-27T14:15:30+1200,2020-05-27T14:15:45+1200,2020-05-27T14:16:00+1200,2020-05-27T14:16:14+1200"
upsert,8007_2020_065,2020-05-14,8007,2020_8007_T2,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:16:30+1200,2020-05-27T14:16:45+1200,2020-05-27T14:17:00+1200,2020-05-27T14:17:15+1200,2020-05-27T14:17:30+1200,2020-05-27T14:17:45+1200","2020-05-27T14:16:30+1200,2020-05-27T14:16:45+1200,2020-05-27T14:17:00+1200,2020-05-27T14:17:15+1200,2020-05-27T14:17:30+1200,2020-05-27T14:17:45+1200"
upsert,8007_2020_066,2020-05-15,8007,2020_8007_T2,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:18:00+1200,2020-05-27T14:18:15+1200,2020-05-27T14:18:30+1200,2020-05-27T14:18:44+1200,2020-05-27T14:19:00+1200,2020-05-27T14:19:15+1200","2020-05-27T14:18:00+1200,2020-05-27T14:18:15+1200,2020-05-27T14:18:30+1200,2020-05-27T14:18:44+1200,2020-05-27T14:19:00+1200,2020-05-27T14:19:15+1200"
upsert,8007_2020_067,2020-05-18,8007,2020_8007_T2,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:19:30+1200,2020-05-27T14:19:45+1200,2020-05-27T14:20:00+1200,2020-05-27T14:20:14+1200,2020-05-27T14:20:30+1200,2020-05-27T14:20:45+1200","2020-05-27T14:19:30+1200,2020-05-27T14:19:45+1200,2020-05-27T14:20:00+1200,2020-05-27T14:20:14+1200,2020-05-27T14:20:30+1200,2020-05-27T14:20:45+1200"
upsert,8007_2020_068,2020-05-19,8007,2020_8007_T2,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:21:00+1200,2020-05-27T14:21:15+1200,2020-05-27T14:21:30+1200,2020-05-27T14:21:45+1200,2020-05-27T14:22:00+1200,2020-05-27T14:22:15+1200","2020-05-27T14:21:00+1200,2020-05-27T14:21:15+1200,2020-05-27T14:21:30+1200,2020-05-27T14:21:45+1200,2020-05-27T14:22:00+1200,2020-05-27T14:22:15+1200"
upsert,8007_2020_069,2020-05-20,8007,2020_8007_T2,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T14:22:30+1200,2020-05-27T14:22:44+1200,2020-05-27T14:23:00+1200,2020-05-27T14:23:15+1200,2020-05-27T14:23:30+1200,2020-05-27T14:23:45+1200","2020-05-27T14:22:30+1200,2020-05-27T14:22:44+1200,2020-05-27T14:23:00+1200,2020-05-27T14:23:15+1200,2020-05-27T14:23:30+1200,2020-05-27T14:23:45+1200"
